Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.42884023999999, 31.222163204999973]]",3,同仁医院－中医科,7204,310105,愚园路798号2层
"[[121.45148999999998, 31.222294560000005]]",3,上海市第一妇婴保健院－住院部,7204,310106,长乐路536
"[[121.42905065999999, 31.222323540000005]]",3,同仁医院－发热门诊,7204,310105,愚园路786
"[[121.42945152000003, 31.222444230000043]]",3,同仁医院－住院部,7204,310105,愚园路786
"[[121.42962198000001, 31.222474559999977]]",3,同仁医院－门诊部,7204,310105,愚园路786
"[[121.43031354000003, 31.222565774999975]]",3,同仁医院－眼科门诊,7204,310105,愚园路746临
"[[121.42974222000001, 31.222674675000015]]",3,同仁医院－离休干部门诊,7204,310105,愚园路786
"[[121.42974222000001, 31.222674675000015]]",3,长宁区疑难病会诊中心,7204,310105,愚园路786
"[[121.42974222000001, 31.222674675000015]]",3,同仁医院客户服务中心,7204,310105,愚园路786
"[[121.51451339999997, 31.22299593000004]]",3,上海港联门诊部,7200,310115,浦东南路1525
"[[121.47432354, 31.22448376500004]]",3,曙光医院名医诊疗中心,7204,310101,普安路189
"[[121.47575040000001, 31.224507975]]",3,曙光医院发热门诊,7204,310101,崇德路2弄1～15号附近
"[[121.47427385999997, 31.224593789999997]]",3,上海中医药大学附属曙光医院－骨伤科,7204,310101,普安路189号曙光大厦3楼
"[[121.47427385999997, 31.224593789999997]]",3,上海中医药大学附属曙光医院－骨科,7204,310101,普安路189号曙光大厦3楼
"[[121.47471719999996, 31.22485550999998]]",3,上海中医药大学附属曙光医院－住院部,7204,310101,普安路185
"[[121.47471719999996, 31.22485550999998]]",3,上海中医药大学附属曙光医院－血透室,7204,310101,普安路185号曙光医院住院部1楼
"[[121.47471719999996, 31.22485550999998]]",3,上海中医药大学附属曙光医院－放射科,7204,310101,普安路185号曙光医院住院部2楼
"[[121.47471719999996, 31.22485550999998]]",3,上海中医药大学附属曙光医院－病理科,7204,310101,普安路185号曙光医院住院部3楼
"[[121.47471719999996, 31.22485550999998]]",3,上海中医药大学附属曙光医院－检验部,7204,310101,普安路185号曙光医院住院部4楼
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－门诊,7204,310101,普安路185
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－妇科,7204,310101,普安路185号7层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－中医内科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－柏氏肛肠科,7204,310101,普安路185号7层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－儿科,7204,310101,普安路185号8层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－脑病科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－老年病科,7204,310101,普安路185号4／10层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－五官科,7204,310101,普安路185号8层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－乳腺外科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－心血管科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－泌尿外科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－内科专家门诊,7204,310101,普安路185号9层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－肾炎科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－西医外科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－心电图室,7204,310101,普安路185号7层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－肛肠科,7204,310101,普安路185号7层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－眼科,7204,310101,普安路185号8层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－化验室,7204,310101,普安路185号1层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－脾胃科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－肝硬化科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－风湿免疫科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－肿瘤科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－方便门诊,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－皮肤科,7204,310101,普安路185号7层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－特需门诊,7204,310101,普安路185号10层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－肌电图室,7204,310101,普安路185号10层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－B超室,7204,310101,普安路185号10层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－中医外科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－西医内科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－失眠专科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－针灸科,7204,310101,普安路185号8层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－呼吸科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－血液科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－脂肪肝科,7204,310101,普安路185号10层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－内分泌科,7204,310101,普安路185号4层
"[[121.47403392000001, 31.22486352000002]]",3,上海中医药大学附属曙光医院－推拿科,7204,310101,普安路185号8层
"[[121.47537095999996, 31.224987584999983]]",3,上海中医药大学附属曙光医院－制剂楼,7204,310101,普安路189号
"[[121.47378443999997, 31.22521335000001]]",3,上海中医药大学附属曙光医院－上海肝病临床医学中心,7204,310101,普安路
"[[121.47476957999996, 31.225336379999977]]",3,上海中医药大学附属曙光医院－行政楼,7204,310101,普安路185
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－妇科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－呼吸科,7204,310106,石门一路67弄1乙上海市中医门诊部2楼4号楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－针灸科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－门诊楼,7204,310106,石门一路67弄1乙
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－推拿科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－肝科,7204,310106,石门一路67弄1乙上海市中医门诊部1楼4号楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－内科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－放射科,7204,310106,石门一路67弄1乙上海市中医门诊部1楼4号楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－中西结合科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－眼耳喉科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－康复科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－消化科,7204,310106,石门一路67弄1乙上海市中医门诊部4号楼4楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－化验室,7204,310106,石门一路67弄1乙上海市中医门诊部1楼4号楼
"[[121.45783517999999, 31.226639265000042]]",3,上海市中医门诊部－外科,7204,310106,石门一路67弄1乙上海市中医门诊部2楼4号楼
"[[121.45781573999997, 31.226789430000032]]",3,上海市中医门诊部－肿瘤科,7204,310106,石门一路67弄1乙上海市中医门诊部2楼4号楼
"[[121.45781573999997, 31.226789430000032]]",3,上海市中医门诊部－儿科,7204,310106,石门一路67弄1乙上海市中医门诊部1楼4号楼
"[[121.45781573999997, 31.226789430000032]]",3,上海市中医门诊部－伤科,7204,310106,石门一路67弄1乙上海市中医门诊部2楼4号楼
"[[121.45789710000004, 31.226989995000018]]",3,上海市中医医院特诊部,7204,310106,石门一路67弄1乙上海市中医医院门诊部1号楼2楼
"[[121.45792788000001, 31.22715033000005]]",3,上海市中医门诊部,7200,310106,石门一路67弄1号
"[[121.46135579999995, 31.227490799999977]]",3,第九人民医院大沽路门诊部,7200,310106,大沽路390
"[[121.56913907999996, 31.228145235000035]]",3,上海瑞东医院－夜门诊,7204,310115,锦绣东路120号
"[[121.56889859999995, 31.228314930000042]]",3,上海瑞东医院－门诊,7204,310115,锦绣东路120号
"[[121.46243562000004, 31.228515540000032]]",3,静安区红十字老年护理医院,7200,310106,成都北路165
"[[121.38229476000004, 31.228551359999976]]",3,上海市儿童医院－门诊,7204,310107,泸定路355号
"[[121.38166548000001, 31.229121690000003]]",3,上海市儿童医院－发热门诊,7204,310107,同普路505
"[[121.38211493999998, 31.22913132]]",3,上海市儿童医院－住院部,7204,310107,泸定路355号
"[[121.38186528000003, 31.229131500000015]]",3,上海市儿童医院－肠道门诊,7204,310107,同普路505
"[[121.51771704000001, 31.22943389999999]]",3,上海宝中堂中医门诊部,7204,310115,崂山路531
"[[121.51854594000002, 31.229625105]]",3,长航医院中医特需门诊,7204,310115,崂山路529
"[[121.51790838000004, 31.23014418000005]]",3,上海长航医院－门诊,7204,310115,崂山路523号长航医院
"[[121.51790838000004, 31.23014418000005]]",3,上海长航医院－住院处,7204,310115,
"[[121.44072690000002, 31.230572040000013]]",3,上海新闸门诊部,7200,310106,新闸路1711－1
"[[121.44351311999998, 31.230597150000047]]",3,上海市儿童医院－发热门诊,7204,310106,北京西路1400弄24号
"[[121.44351311999998, 31.230597150000047]]",3,上海市儿童医院－门诊2,7204,310106,北京西路1400弄24
"[[121.44374352000003, 31.230707535000032]]",3,上海市儿童医院－儿童保健门诊,7204,310106,北京西路1400弄24号
"[[121.44376368000002, 31.23073755000003]]",3,上海市儿童医院－门诊,7204,310106,北京西路1400弄24号
"[[121.44419459999996, 31.230778320000027]]",3,上海市儿童医院－特需门诊,7204,310106,北京西路1400弄24号
"[[121.44438504, 31.230888615000005]]",3,上海市儿童听力障碍诊治中心,7204,310106,北京西路1400弄24号
"[[121.44345299999998, 31.230976905000027]]",3,上海市儿童医院－胃肠室,7204,310106,北京西路1400弄24号
"[[121.44345299999998, 31.230976905000027]]",3,上海市儿童医院－CT核磁共振,7204,310106,北京西路1400弄24号
"[[121.44345299999998, 31.230976905000027]]",3,上海市儿童医院－影像科,7204,310106,北京西路1400弄24号
"[[121.44375359999998, 31.23114736500001]]",3,上海市儿童医院－住院部（南楼）,7204,310106,北京西路1400弄24号
"[[121.44375359999998, 31.23114736500001]]",3,上海市危重新生儿会诊抢救中心,7204,310106,北京西路1400弄24号
"[[121.40167068000004, 31.231528289999996]]",3,华东师范大学校医院,7200,310107,中山北路3663号华东师范大学中山北路校区内
"[[121.44420468, 31.231598039999994]]",3,上海市儿童医院－静脉用药调配中心,7204,310106,北京西路1400弄24号
"[[121.44420468, 31.231598039999994]]",3,上海市儿童医院－综合楼,7204,310106,北京西路1400弄24号
"[[121.44371363999996, 31.231697130000022]]",3,上海市儿童医院－住院部（北楼）,7204,310106,北京西路1400弄24号
"[[121.45963788, 31.231922715000035]]",3,上海近代中医流派临床传承中心,7204,310106,青海路44
"[[121.45963788, 31.231922715000035]]",3,岳阳医院青海路门诊部－化验室,7204,310106,青海路44号岳阳医院青海路诊部南楼1层
"[[121.45963788, 31.231922715000035]]",3,岳阳医院青海路门诊部－心电图,7204,310106,青海路44号岳阳医院青海路诊部南楼4层
"[[121.45963788, 31.231922715000035]]",3,岳阳医院青海路门诊部－超声波室,7204,310106,青海路44号岳阳医院青海路诊部南楼4层
"[[121.45963788, 31.231922715000035]]",3,岳阳医院青海路门诊部－检验科,7204,310106,青海路44号岳阳医院青海路门诊部南楼1楼
"[[121.45963788, 31.231922715000035]]",3,岳阳医院青海路门诊部－专家门诊,7204,310106,青海路44号岳阳医院青海路诊部南楼3层
"[[121.45944708000003, 31.231962225000018]]",3,岳阳医院青海路门诊部－放射科,7204,310106,青海路44
"[[121.45962834000002, 31.23202283999997]]",3,岳阳医院青海路门诊部,7200,310106,青海路44
"[[121.44568373999999, 31.232392920000038]]",3,静安区中心医院－准分子激光近视眼治疗专科,7204,310106,西康路259号
"[[121.45958982000003, 31.23240331500001]]",3,上海中医药大学附属岳阳中西医结合医院门诊部,7200,310106,青海路44号
"[[121.45958982000003, 31.23240331500001]]",3,上海中医药大学附属岳阳中西医结合医院名医特诊部,7200,310106,青海路44号
"[[121.44542256000005, 31.232422214999975]]",3,静安区中心医院－发热门诊,7204,310106,西康路259
"[[121.44565404000002, 31.232472975]]",3,静安区中心医院－门诊部,7204,310106,西康路259
"[[121.53063402000002, 31.23252868499999]]",3,浦东新区社区药物维持治疗门诊,7204,310115,源深路622
"[[121.53063402000002, 31.23252868499999]]",3,浦东新区精神卫生中心中医门诊,7204,310115,源深路622
"[[121.53063402000002, 31.23252868499999]]",3,浦东新区精神卫生中心中医神志病门诊,7204,310115,源深路622
"[[121.53063402000002, 31.23252868499999]]",3,浦东新区心理咨询中心,7204,310115,源深路622
"[[121.43348118000003, 31.23260810999999]]",3,上海市康复医学会中风康复专家会诊中心,7204,310106,康定路995号
"[[121.44499145999998, 31.232621295000015]]",3,静安区中心医院－特需诊区,7204,310106,西康路259
"[[121.44499145999998, 31.232621295000015]]",3,静安区中心医院－住院部,7204,310106,西康路259
"[[121.44589578000003, 31.232633939999996]]",3,静安区中心医院体检部,7204,310106,西康路266号
"[[121.44589578000003, 31.232633939999996]]",3,静安区中心医院－口腔科,7204,310106,西康路266号静安区中心医院4号楼2层
"[[121.44589578000003, 31.232633939999996]]",3,静安区中心医院－准分子激光近视眼治疗专科东区,7204,310106,西康路266号静安区中心医院4号楼3层
"[[121.44589578000003, 31.232633939999996]]",3,静安区中心医院－4号楼,7204,310106,西康路266
"[[121.44547512000004, 31.232903129999976]]",3,静安区中心医院－肠道门诊,7204,310106,西康路259
"[[121.44511349999996, 31.232922120000037]]",3,静安区中心医院－防保科,7204,310106,新闸路1423－1
"[[121.44511349999996, 31.232922120000037]]",3,静安区中心医院－院感科,7204,310106,新闸路1423－1
"[[121.44537522000005, 31.233043035000005]]",3,静安区中心医院－肝病门诊,7204,310106,西康路
"[[121.46289857999997, 31.23307399499999]]",3,长征医院整形美容部,7204,310101,南京西路
"[[121.46281055999998, 31.233604545000013]]",3,上海长征医院－门诊,7204,310101,成都北路440
"[[121.46300603999998, 31.234576634999975]]",3,上海长征医院－住院部,7204,310101,凤阳路415
"[[121.54794605999997, 31.23478863000002]]",3,上海浦东慈善医院,7200,310115,灵山路885号
"[[121.46263559999997, 31.234876019999966]]",3,上海长征医院－急诊部,7204,310101,凤阳路415
"[[121.54701888, 31.234887495000027]]",3,上海市生殖与优生技术中心仁济医院生殖医学中心,7204,310115,灵山路845
"[[121.46325012000003, 31.235228369999987]]",3,上海长征医院－发热门诊,7204,310101,凤阳路436
"[[121.46339070000002, 31.23522877500002]]",3,上海长征医院－肝炎门诊,7204,310101,凤阳路428－1
"[[121.47987941999997, 31.23530675999999]]",3,上海交通大学医学院附属仁济医院－门诊楼,7204,310101,
"[[121.47998004000003, 31.235327099999985]]",3,上海交通大学医学院附属仁济医院－特需门诊,7204,310101,
"[[121.48355807999997, 31.23556785000001]]",3,黄浦区中心医院－结核病门诊,7204,310101,江西中路102
"[[121.48008192000003, 31.235627880000003]]",3,上海交通大学医学院附属仁济医院,7200,310101,山东中路145号
"[[121.47963012000002, 31.23573673500004]]",3,上海交通大学医学院附属仁济医院－住院楼,7204,310101,
"[[121.51240937999998, 31.235779260000005]]",3,上海沃德医疗中心,7200,310115,世纪大道777号C座
"[[121.48418214, 31.235800050000037]]",3,黄浦区中心医院－肠道门诊,7204,310101,广东路128
"[[121.48441344000003, 31.235870835000032]]",3,黄浦区中心医院－门诊部,7204,310101,广东路128
"[[121.47989256, 31.235987880000035]]",3,上海交通大学医学院附属仁济医院－健康体检,7204,310101,山东中路145号5号楼
"[[121.47989256, 31.235987880000035]]",3,上海交通大学医学院附属仁济医院－门诊,7204,310101,山东中路145号
"[[121.48447589999996, 31.236321690000032]]",3,黄浦区中心医院－住院部,7204,310101,四川中路109
"[[121.52542788000002, 31.236372315000047]]",3,上海海员医院分部西门,7200,310115,松林路93
"[[121.48469711999996, 31.236372404999965]]",3,黄浦区中心医院－肝炎门诊,7204,310101,四川中路109号
"[[121.48466742, 31.236462495000048]]",3,黄浦区中心医院－发热门诊,7204,310101,四川中路109号
"[[121.44455928000002, 31.236946784999972]]",3,上海市眼病防治中心－药剂科,7204,310106,陕西北路805
"[[121.44424841999998, 31.23710613000001]]",3,上海市眼病防治中心－病房,7204,310106,陕西北路805
"[[121.44424841999998, 31.23710613000001]]",3,上海市眼病防治中心－门诊,7204,310106,陕西北路805
"[[121.44436938000004, 31.237176554999976]]",3,上海市眼病防治中心－准分子激光手术室,7204,310106,陕西北路805
"[[121.44436938000004, 31.237176554999976]]",3,上海市眼病防治中心－筛查中心,7204,310106,陕西北路805号2楼
"[[121.52682306, 31.237283969999982]]",3,上海海员医院分部东门,7200,310115,源深路348弄4号
"[[121.48276230000002, 31.23730827000004]]",3,华东医院市府大厦门诊部,7200,310101,江西中路187
"[[121.46704488000003, 31.23891513000003]]",3,上海市医疗急救中心黄浦分站,7200,310101,北京西路102
"[[121.50856439999998, 31.239566279999995]]",3,东方医院－黄疸门诊,7204,310115,即墨路150号
"[[121.50856439999998, 31.239566279999995]]",3,东方医院－肝病门诊,7204,310115,即墨路150号
"[[121.50880379999998, 31.239636525000034]]",3,东方医院－疼痛科门诊,7204,310115,即墨路150号
"[[121.50880379999998, 31.239636525000034]]",3,东方医院－皮肤性病科,7204,310115,即墨路150号
"[[121.50880379999998, 31.239636525000034]]",3,上海市东方医院－中医科,7204,310115,即墨路150号
"[[121.50805463999998, 31.239685665000014]]",3,上海市东方医院－儿科,7204,310115,即墨路150号
"[[121.50840419999996, 31.239766080000006]]",3,上海市东方医院－门诊,7204,310115,即墨路150号
"[[121.40207909999998, 31.239773730000017]]",3,曹杨红十字地段医院,7200,310107,兰溪路121号
"[[121.50865241999998, 31.24027638000004]]",3,上海市东方医院－感染科,7204,310115,即墨路150号
"[[121.50865241999998, 31.24027638000004]]",3,东方医院－发热门诊,7204,310115,即墨路150号
"[[121.50865241999998, 31.24027638000004]]",3,东方医院－肠道门诊,7204,310115,即墨路150号
"[[121.48045956000001, 31.24128779999997]]",3,黄浦区中心医院中医门诊部,7200,310101,宁波路109
"[[121.59099504, 31.241537415000018]]",3,上海国际医院,7200,310115,红枫路525号
"[[121.59099504, 31.241537415000018]]",3,华山国际应用解剖研究与培训中心,7204,310115,红枫路525号
"[[121.59099504, 31.241537415000018]]",3,华山健康管理中心,7204,310115,红枫路525号
"[[121.59099504, 31.241537415000018]]",3,华山医院神经外科东部,7204,310115,红枫路525号
"[[121.59099504, 31.241537415000018]]",3,华山医院国际医疗中心,7204,310115,红枫路525号
"[[121.59099504, 31.241537415000018]]",3,华山医院射波刀治疗中心,7204,310115,红枫路525号
"[[121.59087498000002, 31.241797245000022]]",3,浦东新区医疗急救中心,7200,310115,红枫路515号
"[[121.30769753999996, 31.242158055000033]]",3,嘉定区医疗急救中心江桥分站,7200,310114,金耀路100
"[[121.59213551999994, 31.24216746000001]]",3,复旦大学附属华山医院东院－门诊,7204,310115,红枫路525号
"[[121.42001213999998, 31.24279003500001]]",3,东新医院,7200,310107,东新路230弄20号
"[[121.42001213999998, 31.24279003500001]]",3,东新医院－门诊,7204,310107,东新路230弄20号
"[[121.39912061999999, 31.242843810000018]]",3,普陀区中心医院－外科医技楼,7204,310107,
"[[121.40006994000001, 31.24309311000004]]",3,普陀区中心医院－高压氧科,7204,310107,梅岭北路409普陀区中心医院
"[[121.39890066, 31.243193730000016]]",3,普陀区中心医院－门诊楼,7204,310107,梅岭北路409普陀区中心医院
"[[121.5415035, 31.243260150000005]]",3,浦东新区公利医院－健康体检部,7204,310115,苗圃路219号
"[[121.40011979999997, 31.243512870000043]]",3,普陀医院急救中心,7204,310107,
"[[121.40010990000005, 31.243532895000012]]",3,普陀区中心医院－住院楼,7204,310107,梅岭北路409普陀区中心医院
"[[121.54229136, 31.243640984999985]]",3,上海市浦东新区公利医院－肝炎门诊,7204,310115,苗圃路219号
"[[121.39869078000004, 31.243653629999965]]",3,普陀区中心医院－发热门诊,7204,310107,
"[[121.54235111999996, 31.243661010000043]]",3,上海市浦东新区公利医院－肠道门诊,7204,310115,苗圃路219号
"[[121.39918037999996, 31.243683330000025]]",3,普陀区中心医院－磁共振,7204,310107,梅岭北路409普陀区中心医院
"[[121.39882073999996, 31.24369354499998]]",3,普陀区中心医院－肝炎门诊,7204,310107,
"[[121.40054946, 31.24373251500001]]",3,普陀区中心医院－医技楼,7204,310107,梅岭北路409普陀区中心医院
"[[121.39895052000003, 31.243733414999994]]",3,普陀区中心医院－肠道门诊,7204,310107,
"[[121.5424008, 31.243741065000005]]",3,浦东新区公利医院－外科病房楼,7204,310115,苗圃路219号
"[[121.54260041999999, 31.243781295000048]]",3,上海市浦东新区公利医院－发热门诊,7204,310115,苗圃路219号
"[[121.54199130000003, 31.24382067000002]]",3,公利医院－中医科,7204,310115,苗圃路219号
"[[121.54267026, 31.243831335000014]]",3,上海市浦东新区公利医院－肺科门诊,7204,310115,苗圃路219号
"[[121.54277988000001, 31.24385144999999]]",3,浦东医疗急救中心洋泾分站,7204,310115,苗圃路219号
"[[121.54195116, 31.243910625]]",3,浦东新区公利医院－内科病房楼,7204,310115,苗圃路219号
"[[121.54323887999996, 31.243951935000045]]",3,浦东新区公利医院－儿科,7204,310115,苗圃路219号
"[[121.54187106000003, 31.24399054500004]]",3,浦东新区公利医院－高压氧舱,7204,310115,苗圃路219号
"[[121.54267943999994, 31.24412136000003]]",3,上海市浦东新区公利医院－口腔科,7204,310115,苗圃路219号
"[[121.54267943999994, 31.24412136000003]]",3,上海市浦东新区公利医院－磁共振室,7204,310115,苗圃路219号
"[[121.54283855999998, 31.244331555000013]]",3,浦东新区公利医院－门诊,7204,310115,苗圃路219号
"[[121.46082551999996, 31.245517349999982]]",3,上海市北站医院,7200,310108,南星路29号
"[[121.43748545999995, 31.245669809999985]]",3,普陀区妇婴保健院－门诊部,7204,310107,长寿路170号
"[[121.43734631999999, 31.246009964999974]]",3,普陀区妇婴保健院－计划生育手术室,7204,310107,长寿路170号
"[[121.4371467, 31.246309845000006]]",3,普陀区妇婴保健院－住院部,7204,310107,长寿路170号
"[[121.43628522000003, 31.24686820500002]]",3,普陀区人民医院－门诊,7204,310107,普陀路210
"[[121.43617487999997, 31.246917974999963]]",3,普陀区人民医院－发热门诊,7204,310107,江宁路1291号上海市普陀区人民医院内
"[[121.43610521999997, 31.247047979999973]]",3,普陀区人民医院－肠道门诊,7204,310107,江宁路1291号上海市普陀区人民医院内
"[[121.43608524000001, 31.247097975000024]]",3,普陀区人民医院－肝炎门诊,7204,310107,江宁路1291号上海市普陀区人民医院内
"[[121.43648735999997, 31.24711917]]",3,普陀区人民医院－门急诊补液室,7204,310107,江宁路1291号上海市普陀区人民医院3号楼
"[[121.43628665999998, 31.24718869499998]]",3,普陀区人民医院－住院部,7204,310107,江宁路1291号上海市普陀区人民医院3号楼
"[[121.43712167999996, 31.247421479999968]]",3,普陀区人民医院－住院部东区,7204,310107,江宁路1291号上海市普陀区人民医院5号楼
"[[121.43698254, 31.247741609999988]]",3,普陀区人民医院－健康体检,7204,310107,江宁路1291号上海市普陀区人民医院1号楼
"[[121.40303688, 31.249887885000025]]",3,普陀区中医医院－门诊,7204,310107,曹杨路1261号
"[[121.40303688, 31.249887885000025]]",3,普陀区中医医院－病房大楼,7204,310107,曹杨路1261号
"[[121.54658994000003, 31.251793769999978]]",3,上海国医馆名中医门诊,7204,310115,浦东大道2188－1
"[[121.49356770000003, 31.252703670000034]]",3,上海海员医院－妇科门诊,7204,310109,东长治路505号上海海员医院1号楼
"[[121.49356770000003, 31.252703670000034]]",3,海员美年体检中心,7204,310109,东长治路505号上海海员医院1号楼
"[[121.49301545999998, 31.25308266000004]]",3,上海海员医院－发热门诊,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49301545999998, 31.25308266000004]]",3,上海海员医院－肝炎门诊,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49301545999998, 31.25308266000004]]",3,海员医院－感染性疾病科,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49301545999998, 31.25308266000004]]",3,上海海员医院－肠道门诊,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49287487999999, 31.25318238000003]]",3,上海海员医院－手足显微外科,7204,310109,商丘路250号上海海员医院2号楼
"[[121.4928954, 31.253262570000004]]",3,上海海员医院－放射科,7204,310109,商丘路250号上海海员医院2号楼
"[[121.4928954, 31.253262570000004]]",3,上海海员医院－检验科,7204,310109,商丘路250号上海海员医院2号楼
"[[121.49344944, 31.25328421500002]]",3,上海海员医院－住院部,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49344944, 31.25328421500002]]",3,上海海员医院－高压氧舱室,7204,310109,商丘路250号上海海员医院1号楼
"[[121.49278469999999, 31.253292269999974]]",3,上海海员医院－门诊部,7204,310109,商丘路250号上海海员医院3号楼
"[[121.46795694, 31.253710814999966]]",3,上海市第十人民医院分院,7200,310108,虬江路1057－1
"[[121.46029217999997, 31.25406915000004]]",3,上海健桥医院,7200,310108,中兴路1122号
"[[121.48459937999996, 31.254490394999987]]",3,上海市第一人民医院－行政楼,7204,310109,海宁路100号上海市第一人民医院
"[[121.46053589999997, 31.25463070500005]]",3,上海市预防医学研究院门诊部,7200,310108,中兴路1105号
"[[121.48525331999998, 31.25467255500005]]",3,上海市心脏病急救中心,7200,310109,海宁路100
"[[121.48525331999998, 31.25467255500005]]",3,上海市危重孕产妇会诊抢救中心,7204,310109,海宁路100
"[[121.48540541999995, 31.25494340999999]]",3,上海市视觉复明临床医学中心,7204,310109,
"[[121.48540541999995, 31.25494340999999]]",3,上海市第一人民医院眼科中心,7204,310109,
"[[121.48606907999998, 31.255055505000026]]",3,上海市医疗急救中心虹口分站,7200,310109,海宁路68
"[[121.48544610000003, 31.255073730000024]]",3,上海市第一人民医院－眼科中心,7204,310109,海宁路100号上海市第一人民医院内
"[[121.48474284000002, 31.255081694999973]]",3,上海市第一人民医院－门诊,7204,310109,海宁路100号上海市第一人民医院内
"[[121.48607951999995, 31.25515571999997]]",3,上海市第一人民医院－硕士楼,7204,310109,
"[[121.48404011999997, 31.25522992499998]]",3,上海市第一人民医院－医学整形美容科,7204,310109,海宁路100号上海市第一人民医院内
