Point,Type,NAME,KIND,TELEPHONE,ADMINCODE,ADDRESS
"[[121.46440860000001, 31.224945690000013]]",7,视觉园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.41016938000003, 31.224968145000005]]",7,中山公园3号门,7300,021-62117994,310105,万航渡路1562临
"[[121.46442947999996, 31.225116014999983]]",7,冬园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.46483160000002, 31.22513720999996]]",7,夏园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.46353541999997, 31.225143465000034]]",7,味觉园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.47330204000001, 31.225191930000047]]",7,淮海公园,7300,021-63866377,310101,太仓路56
"[[121.46470127999999, 31.225226985000017]]",7,秋园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.46087321999997, 31.225235895000043]]",7,延中公园药草园,7300,,310101,巨鹿路与石门二路交叉口东北角
"[[121.46508323999997, 31.22523809999996]]",7,春园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.44710052000003, 31.225325489999996]]",7,上海展览中心西南广场,7380,,310106,延安中路1000号
"[[121.54147416000004, 31.22544347999999]]",7,区行政办公中心5号地块绿地,7380,,310115,
"[[121.50981845999999, 31.225535864999994]]",7,世茂滨江花园中式园林,7380,,310115,
"[[121.41442872000002, 31.225585725000034]]",7,中山公园2号门,7300,021-62117994,310105,万航渡路1550
"[[121.44793248000005, 31.225826835]]",7,上海展览中心西花园,7380,,310106,延安中路1000号
"[[121.44863394, 31.22585811000001]]",7,上海展览中心喷水池广场,7380,,310106,延安中路1000号
"[[121.47311430000002, 31.22591246999998]]",7,淮海公园北门,7300,021-63866377,310101,淮海中路177
"[[121.39189812000004, 31.22629663499997]]",7,长风公园四号门,7300,021-62453270,310107,大渡河路451号
"[[121.44916511999998, 31.226328899999974]]",7,上海展览中心东花园,7380,,310106,延安中路1000号
"[[121.46193485999997, 31.226701274999964]]",7,延安中路大型公共绿地（静安段）,7300,,310106,老成都北路大沽路路口
"[[121.44763188000005, 31.22676598499999]]",7,上海展览中心西广场,7380,,310106,延安中路1000号
"[[121.39626492000002, 31.227003765000035]]",7,长风公园,7300,021-62453270,310107,大渡河路189号
"[[121.44849372000002, 31.227127424999964]]",7,上海展览中心东广场,7380,,310106,延安中路1000号
"[[121.47065981999997, 31.227447735]]",7,延中广场公园（黄浦段）,7300,021-53064233,310101,金陵中路黄陂南路路口
"[[121.48746102000001, 31.22775702000001]]",7,中心广场,7380,,310101,
"[[121.44641921999997, 31.22816327999996]]",7,上海玫瑰花园,7300,,310106,南京西路1398
"[[121.44865427999999, 31.228357275000025]]",7,上海展览中心东北广场,7380,,310106,南京西路1333号
"[[121.48806707999998, 31.22846991000002]]",7,豫园南门,7300,021-63260830,310101,豫园老街135
"[[121.48740414000002, 31.228518060000006]]",7,九曲桥广场,7380,,310101,豫园老街
"[[121.50261684, 31.22869270499998]]",7,东昌滨江绿地,7380,,310115,滨江大道
"[[121.47255486, 31.228805384999976]]",7,音乐广场,7380,,310101,延安东路523号
"[[121.53664224000002, 31.22888678999996]]",7,豆香园,7300,,310115,灵山路412
"[[121.48754706000003, 31.229009234999968]]",7,豫园西门,7300,021-63260830,310101,安仁街132号
"[[121.48798013999999, 31.229230815000005]]",7,豫园,7300,021-63260830|021-63282465,310101,安仁街218号
"[[121.49046485999995, 31.229889075000024]]",7,古城公园东南门,7300,,310101,
"[[121.48842582, 31.230003329999974]]",7,古城公园南门,7300,021-63366016,310101,人民路333号
"[[121.39471547999999, 31.23036287999997]]",7,长风公园三号门,7300,021-62453270,310107,怒江路140弄11
"[[121.48911143999997, 31.230536130000004]]",7,古城公园,7300,021-63366016,310101,人民路333号
"[[121.49071974, 31.230681030000003]]",7,古城公园东北门,7300,,310101,人民路351
"[[121.47048395999998, 31.230762389999985]]",7,人民广场,7380,,310101,人民大道
"[[121.39719371999996, 31.230791234999973]]",7,长风公园二号门,7300,021-62453270,310107,枣阳路525号
"[[121.51218221999999, 31.23103153499996]]",7,城市金融文化广场,7380,,310115,
"[[121.48955640000003, 31.231158389999976]]",7,古城公园北门,7300,,310101,人民路333号
"[[121.48847153999996, 31.23122535000001]]",7,古城公园西北门,7300,,310101,
"[[121.42680641999999, 31.23148630500002]]",7,康余绿地,7300,,310106,康定路与余姚路交叉口
"[[121.44522995999998, 31.23202104000003]]",7,西康公园,7300,021-62893124,310106,西康路255－1
"[[121.47839747999998, 31.232037374999962]]",7,延福绿地,7380,,310101,宁海东路
"[[121.52663550000001, 31.232393954999978]]",7,竹园休闲中心,7380,,310115,张杨路1152
"[[121.52658581999998, 31.232543850000035]]",7,慈爱园,7380,,310115,张杨路1152
"[[121.32034398000003, 31.232582145000006]]",7,沙河绿地,7300,,310114,华江公路
"[[121.46646654000003, 31.233314700000044]]",7,人民公园7号门,7300,021-63271333,310101,南京西路231号
"[[121.51400310000001, 31.233650175]]",7,陆家嘴1885文化中心,7380,021-38682896,310115,商城路665号
"[[121.4687817, 31.234212855000017]]",7,人民公园,7300,021-63271333,310101,南京西路75号
"[[121.47087221999996, 31.234329090000042]]",7,人民公园一号门,7300,021-63271333,310101,西藏中路233号
"[[121.46741658000002, 31.234509360000036]]",7,人民公园五号门,7300,021-63271333,310101,南京西路75号
"[[121.52448432000001, 31.234670819999984]]",7,瀚晴园,7380,,310115,
"[[121.46824188000002, 31.234812210000047]]",7,人民公园四号门,7300,021-63271333,310101,九江路931号
"[[121.45696974000003, 31.235099939999962]]",7,静安雕塑公园1号门,7300,021-52289562,310106,石门二路128号
"[[121.68474552000002, 31.235415435000043]]",7,由园,7300,,310115,港湾路125临
"[[121.48777782000002, 31.235520059999995]]",7,外滩信号台广场,7380,021-58619158,310101,中山东二路1号甲
"[[121.4593749, 31.235928210000015]]",7,静安雕塑公园2号门,7300,021-52289562,310106,北京西路500号
"[[121.46941296, 31.236027524999972]]",7,上海人民广场下沉式广场,7380,,310101,南京西路19
"[[121.52566799999998, 31.236222465000026]]",7,陆家嘴社区双拥广场,7380,,310115,松林路
"[[121.46127713999999, 31.23662481000001]]",7,静安雕塑公园南门,7300,,310106,北京西路
"[[121.45999248000001, 31.236951600000047]]",7,静安雕塑公园,7300,021-52289562,310106,北京西路500号
"[[121.17991103999998, 31.237061895000025]]",7,草莓主题公园,7300,,310118,赵重公路719号
"[[121.49252136000003, 31.237156395000028]]",7,欢乐广场,7380,,310115,富城路滨江公园
"[[121.5482481, 31.237198335000034]]",7,泾南公园西门,7300,,310115,苗圃路
"[[121.47523668000002, 31.237356509999977]]",7,世纪广场,7380,,310101,南京东路587
"[[121.48659233999999, 31.237740045000002]]",7,外滩金融广场,7380,,310101,中山东一路
"[[121.7191473, 31.237743869999964]]",7,合庆公园,7300,,310115,庆荣路398
"[[121.67904599999997, 31.237744949999964]]",7,王港公园,7300,,310115,新雅路135
"[[121.54931568000003, 31.23774944999998]]",7,泾南公园,7300,021-58352748,310115,羽山路850号
"[[121.5482589, 31.23790816499997]]",7,泾南公园北门,7300,,310115,羽山路850号
"[[121.46061042, 31.238035064999988]]",7,静安雕塑公园3号门,7300,021-52289562,310106,成都北路777号
"[[121.52180808, 31.23817929000002]]",7,梅园西门,7300,,310115,福山路83号－2
"[[121.55040306000004, 31.238290619999994]]",7,泾南公园东门,7300,,310115,
"[[121.49146961999995, 31.238465354999974]]",7,滨江公园,7300,021-58871096,310115,滨江大道
"[[121.49218493999999, 31.238497484999968]]",7,滨江公园6号门,7300,,310115,滨江大道2967
"[[121.52243591999999, 31.238560034999992]]",7,梅园,7300,021-58315045,310115,乳山路180－3临
"[[121.52154707999999, 31.238679194999992]]",7,梅园西北门,7300,,310115,乳山路180－3临
"[[121.50334710000001, 31.238870670000026]]",7,陆家嘴中心绿地南门,7300,021-58875487,310115,陆家嘴东路
"[[121.45282991999997, 31.239444690000003]]",7,蝴蝶湾花园二期,7300,,310106,康定东路石门二路路口
"[[121.49700408000002, 31.239483119999985]]",7,明珠广场,7380,,310115,世纪大道8号上海国金中心商场
"[[121.46801273999998, 31.23960903000001]]",7,大观园,7380,,310101,
"[[121.50018756, 31.23961258500004]]",7,陆家嘴中心绿地西门,7300,,310115,
"[[121.26505572000002, 31.239853695000004]]",7,纪王公园南门,7300,,310112,纪高路600临
"[[121.2644457, 31.23994346999997]]",7,纪王公园,7300,,310112,纪高路600临
"[[121.50176058000002, 31.239987794999998]]",7,陆家嘴中心绿地,7300,021-58875487,310115,陆家嘴环路与陆家嘴东路交叉口西北角
"[[121.45173731999999, 31.24003243499996]]",7,蝴蝶湾,7300,021-62188550,310106,康定东路50临
"[[121.49288693999998, 31.240051964999978]]",7,滨江公园5号门,7300,,310115,明珠塔路
"[[121.40229888000003, 31.24047325500002]]",7,源园,7380,,310107,兰溪路
"[[121.26395538000003, 31.240612980000034]]",7,纪王公园北门,7300,,310112,
"[[121.54075217999998, 31.240658745]]",7,泾西绿地,7380,,310115,沈家弄路
"[[121.50306413999996, 31.24091303999999]]",7,陆家嘴中心绿地东门,7300,021-58875487,310115,陆家嘴环路与陆家嘴东路交叉口西北角
"[[121.4860644, 31.24091349000003]]",7,上海陈毅广场,7380,,310101,中山东一路外滩
"[[121.62325716000004, 31.241066219999965]]",7,金葵绿地,7300,,310115,金葵路
"[[121.50088955999999, 31.24116706499996]]",7,陆家嘴中心绿地北门,7300,021-58875487,310115,东园路与银城中路交叉口上海银行大厦对面
"[[121.67477369999997, 31.24152108000003]]",7,金枫公园,7300,,310115,虹盛路215临
"[[121.40410752000003, 31.241611619999972]]",7,曹杨公园,7300,021-62547793,310107,枫桥路50
"[[121.6735857, 31.24171309500002]]",7,金枫公园西门,7300,,310115,金枫公园
"[[121.67689968000002, 31.241937059999987]]",7,金枫公园东门,7300,,310115,虹盛路215临
"[[121.49715599999999, 31.241957399999983]]",7,陆家嘴景庭,7380,,310115,陆家嘴环路
"[[121.45944347999998, 31.24211805000004]]",7,九子公园西门,7300,,310101,成都北路1018
"[[121.45968575999996, 31.242359115000003]]",7,九子公园,7300,,310101,成都北路1018
"[[121.49284715999998, 31.242435570000023]]",7,滨江公园3号门,7300,,310115,滨江大道丰和路路口
"[[121.40013996000002, 31.242663315000037]]",7,兰溪青年公园,7300,021-62547327,310107,兰溪路152号
"[[121.45968791999996, 31.24284988500002]]",7,九子公园北门,7300,,310101,成都北路1018
"[[121.49572140000004, 31.243245210000044]]",7,东方明珠公园,7300,,310115,东园路36号
"[[121.49429148000002, 31.243341194999992]]",7,东方明珠公园北门,7300,,310115,滨江大道2525弄
"[[121.54046472, 31.243399064999984]]",7,馨园,7300,,310115,栖山路100弄50～63号
"[[121.49754533999996, 31.243400775000037]]",7,东方明珠公园东门,7300,,310115,东园路36号
"[[121.48660872000002, 31.2434991]]",7,黄浦公园,7300,,310101,中山东一路外滩500号
"[[121.54921091999998, 31.243508010000028]]",7,洋泾文化广场,7380,,310115,泾南路34号
"[[121.22292653999997, 31.24370078999999]]",7,华新人民公园,7300,021-59797227,310118,华富街666号
"[[121.37523768, 31.24412608500001]]",7,祥和公园,7300,,310107,真光路1121甲
"[[121.48400951999999, 31.244182604999978]]",7,外滩源33西门,7300,,310101,圆明园路
"[[121.48563744000003, 31.244217390000014]]",7,外滩源33东门,7300,,310101,中山东一路33号
"[[121.50593549999996, 31.244353650000008]]",7,浦江双辉广场,7380,,310115,银城路
"[[121.48474410000001, 31.24439504999997]]",7,外滩源33,7300,021-63235687,310101,中山东一路33号
"[[121.43424527999998, 31.244628780000035]]",7,长寿公园西门,7300,,310107,长寿路260号
"[[121.35513383999998, 31.244697989999988]]",7,金沙绿地,7300,,310114,丰庄路69号
"[[121.43590343999995, 31.244703705000017]]",7,长寿公园南门,7300,,310107,长寿路260号
"[[121.35319631999997, 31.244780115000033]]",7,金沙绿地西门,7300,,310114,
"[[121.35614256000002, 31.244826869999994]]",7,金沙绿地东门,7300,,310114,丰庄路69号
"[[121.37659631999996, 31.244894549999998]]",7,科普广场,7380,,310107,真光路
"[[121.48456643999998, 31.245105644999967]]",7,外滩源33北门,7300,,310101,南苏州路
"[[121.50729108000003, 31.24521503999996]]",7,上海船厂滨江绿地,7380,,310115,
"[[121.43521296000003, 31.245302655000014]]",7,长寿公园,7300,021-52521386,310107,长寿路260号
"[[121.58003988000002, 31.245614549999974]]",7,碧云体育公园,7300,,310115,碧云路633
"[[121.43579849999998, 31.24589526000002]]",7,长寿公园东门,7300,,310107,长寿路260号
"[[121.45670837999998, 31.246036200000045]]",7,不夜城公园,7300,021-63818861,310108,华盛路219
"[[121.42336247999998, 31.24655019000003]]",7,普陀公园,7300,021-52909276,310107,光复西路255
"[[121.54565987999997, 31.246554555000035]]",7,洋泾港休闲广场,7380,,310115,北洋泾路
"[[121.56352433999999, 31.24698471000001]]",7,名人苑3号门,7300,,310115,羽山路德平路
"[[121.38836202000002, 31.247141625000026]]",7,梅川公园,7300,021-52811866,310107,武宁路2361
"[[121.57135686000004, 31.247484075000028]]",7,金杨广场,7380,,310115,云山路
"[[121.56462630000003, 31.24748601000001]]",7,名人苑南门,7300,,310115,羽山路
"[[121.41059184, 31.247621190000004]]",7,武宁公园,7300,,310107,中宁路107乙
"[[121.56915365999998, 31.247871435000015]]",7,生态科普苑,7380,,310115,
"[[121.56297353999997, 31.247953739999986]]",7,名人苑,7300,021-58852988,310115,张杨路2976号
"[[121.40907858000001, 31.248028260000023]]",7,武宁公园西门,7300,,310107,中宁路107乙
"[[121.41257615999996, 31.24823458500004]]",7,武宁公园东门,7300,,310107,
"[[121.56254280000005, 31.248562950000032]]",7,名人苑一号门,7300,,310115,张杨路2976号
"[[121.55358743999999, 31.24860133500001]]",7,泾东公园南门,7300,,310115,罗山路286
"[[121.44977748000002, 31.248650159999965]]",7,上海白玉兰人口文化广场,7380,,310108,天目西路
"[[121.40963982, 31.248809009999963]]",7,武宁公园北门,7300,,310107,
"[[121.38506693999996, 31.248885105000042]]",7,海棠公园南门,7300,,310107,武宁路2650号
"[[121.55125626000002, 31.248948734999978]]",7,泾东公园西门,7300,,310115,
"[[121.3859358, 31.249094130000017]]",7,海棠公园东门,7300,,310107,
"[[121.56519726000002, 31.249106190000038]]",7,名人苑二号门,7300,,310115,居家桥路900
"[[121.38553637999999, 31.24935454499998]]",7,海棠公园,7300,,310107,武宁路2650号
"[[121.49517510000004, 31.24949337000001]]",7,北外滩滨江绿地,7380,,310109,上海港国际客运中心南侧
"[[121.5525357, 31.24954966499996]]",7,泾东公园东门,7300,,310115,罗山路286号
"[[121.54709915999996, 31.249584945000038]]",7,洋泾社区文化广场,7380,,310115,
"[[121.46320565999996, 31.249620674999974]]",7,交通公园,7300,021-56335197,310108,新马路262号
"[[121.55166612, 31.249658835000023]]",7,泾东公园,7300,021-58513742,310115,罗山路286号
"[[121.573251, 31.250416139999977]]",7,金杨花园,7300,,310115,金杨路311
"[[121.48242299999998, 31.250968560000032]]",7,昆山公园,7300,021-65873268,310109,昆山花园路13
"[[121.48242299999998, 31.250968560000032]]",7,四川北路人口文化公园,7300,021-65873268,310109,昆山花园路13
"[[121.50158364000004, 31.251239324999965]]",7,北外滩滨江绿地置阳段,7380,,310109,海平路
"[[121.43553174000002, 31.251282885000016]]",7,苏州河梦清园环保主题公园西门,7300,,310107,
"[[121.42243134000003, 31.25165544000002]]",7,龙柏园,7380,,310107,
"[[121.43710169999997, 31.251808259999965]]",7,苏州河梦清园环保主题公园东门,7300,,310107,宜昌路66号
"[[121.48078212000003, 31.252486185000013]]",7,海宁绿地,7380,,310109,海宁路
"[[121.43595132000002, 31.252936679999983]]",7,苏州河梦清园环保主题公园,7300,021-62778770,310107,宜昌路66号
"[[121.39654374, 31.25310232500001]]",7,亲水园,7380,,310107,铜川路
"[[121.39321806, 31.253485950000044]]",7,川河园,7380,,310107,铜川路
"[[121.39408764000001, 31.25529490499997]]",7,真如公园,7300,,310107,大渡河路1894号附近
"[[121.50692423999996, 31.255494884999997]]",7,霍山公园,7300,021-65126669,310109,霍山路118号
"[[121.50654462, 31.255534484999988]]",7,霍山公园西门,7300,,310109,霍山路
"[[121.33711422, 31.25563969499999]]",7,市民广场,7380,,310114,华江公路
"[[121.50671417999999, 31.255804709999964]]",7,霍山公园东门,7300,,310109,霍山路118号
"[[121.38046542, 31.255929720000005]]",7,真光公园,7300,021-52784762,310107,真光路1865号
"[[121.41949607999999, 31.256073089999965]]",7,街心花园,7380,,310107,管弄路
"[[121.46533667999998, 31.256397404999976]]",7,中兴绿地,7380,,310108,中兴路
"[[121.48084332000002, 31.257043469999964]]",7,四川北路公园,7300,021-63562282,310109,四川北路1468号
"[[121.58956134000002, 31.257668384999977]]",7,金桥公园南门,7300,021-68517291,310115,胶东路
"[[121.45875984, 31.2578694]]",7,芷江绿地,7380,,310108,共和新路
"[[121.38910325999997, 31.258368494999996]]",7,朝阳小憩,7380,,310107,真北支路
"[[121.38075450000002, 31.258458045000033]]",7,清涧园,7380,,310107,真光路
"[[121.67873459999997, 31.258625625000043]]",7,曹路镇龚路文化广场,7380,,310115,龚丰路
"[[121.37420322000003, 31.259065049999986]]",7,双河绿地,7380,,310114,
"[[121.58719937999999, 31.25933644499997]]",7,金桥公园西门,7300,,310115,金桥公园
"[[121.37157648000002, 31.259357819999963]]",7,嘉美绿地,7380,,310114,
"[[121.07874654000005, 31.259387924999967]]",7,赵屯绿化广场,7380,,310118,建屯路
"[[121.58891046, 31.25939715000002]]",7,金桥公园,7300,021-58541197,310115,台儿庄路408
"[[121.42307124000004, 31.259585160000032]]",7,管弄公园,7300,021-62147620,310107,管弄路29号
"[[121.71986226000001, 31.25975139000002]]",7,勤奋文化公园,7300,,310115,朝勤支路朝勤路交界处西南角
"[[121.37702886000005, 31.259761245000036]]",7,清涧公园南门,7300,,310107,金鼎路650
"[[121.51028753999998, 31.259778974999993]]",7,大连路绿地,7380,,310110,
"[[121.51028753999998, 31.259778974999993]]",7,国歌纪念广场,7380,,310110,
"[[121.65747695999997, 31.259998035]]",7,新光文化广场,7380,,310115,新光东支路
"[[121.37732820000002, 31.260330404999966]]",7,清涧公园,7300,021-52768804,310107,金鼎路650
"[[121.51815047999997, 31.260396465000014]]",7,惠民公园,7300,021-65413628,310110,惠民路724号
"[[121.37686848000001, 31.26086050500004]]",7,清涧公园西门,7300,,310107,金鼎路650号
"[[121.58910017999996, 31.260896324999983]]",7,金桥公园东门,7300,021-58541197,310115,台儿庄路408
"[[121.64240573999996, 31.261496985000033]]",7,金海湿地公园,7300,,310115,
"[[121.43583827999998, 31.261758930000035]]",7,宜川科普人文广场,7380,,310107,宜川路99
"[[121.43637972000002, 31.262139630000004]]",7,宜川公园,7300,021-56091770,310107,宜川路99号
"[[121.39619219999996, 31.263417450000038]]",7,上海西站综合交通枢纽南广场,7380,,310107,桃浦路128临
"[[121.43687328, 31.264535025000047]]",7,宜川一村科普健身乐苑,7380,,310107,
"[[121.68056051999997, 31.265089289999988]]",7,龚华街心公园,7300,,310115,龚华路龚路支路以北
"[[121.57555445999998, 31.26510387000004]]",7,长岛路休闲广场,7380,,310115,长岛路
"[[121.44340314, 31.265462789999983]]",7,名仕街萨克斯广场,7380,,310108,洛川中路1158号
"[[121.37130270000002, 31.266592064999983]]",7,紫杉园,7380,,310107,祁连山南路
"[[121.40320661999999, 31.26663148499996]]",7,万里城中央绿地,7380,,310107,富平路
"[[121.43378771999997, 31.267198755]]",7,百姓小广场,7380,,310107,
"[[121.52062997999997, 31.26726639]]",7,江浦公园南门,7300,,310110,长阳路1111号
"[[121.57978157999997, 31.267418489999972]]",7,博兴园,7380,,310115,博兴路467弄
"[[121.52331809999998, 31.267428660000014]]",7,兰馨广场,7380,,310110,兰州路
"[[121.53523013999997, 31.26751888500002]]",7,新东宫广场,7380,,310110,平凉路1500
"[[121.37062302, 31.26759201000003]]",7,未来岛公园,7300,021-62501722,310107,绥德路378号
"[[121.51870127999999, 31.26797450999997]]",7,江浦公园西门,7300,,310110,
"[[121.51979063999997, 31.268025405000007]]",7,江浦公园,7300,,310110,长阳路1111号
"[[121.5208998, 31.268056364999993]]",7,江浦公园东南门,7300,,310110,
"[[121.51846151999996, 31.268224215000025]]",7,江浦公园西北门,7300,,310110,
"[[121.41769013999996, 31.268665440000028]]",7,岚灵园,7380,,310107,灵石路
"[[121.42248443999998, 31.26869014500003]]",7,甘泉公园西门,7300,,310107,西乡路100号
"[[121.52034035999998, 31.268815650000022]]",7,江浦公园东门,7300,,310110,
"[[121.41890568, 31.26884868]]",7,甘泉园,7380,,310107,灵石路
"[[121.53847806000003, 31.26889124999997]]",7,平凉公园,7300,021-65430642,310110,平凉路1738号
"[[121.21136442, 31.268899665000045]]",7,绿苑广场,7380,,310114,新黄路
"[[121.47615774000003, 31.26903173999996]]",7,加华休闲广场,7380,,310109,东江湾路188
"[[121.42290509999997, 31.269120345000008]]",7,甘泉公园,7300,021-56375890,310107,西乡路100号
"[[121.42145699999996, 31.26929544000002]]",7,甘北生活广场,7380,,310107,西乡路75号
"[[121.425426, 31.269636765000016]]",7,甘泉公园东门,7300,021-56375890,310107,志丹路301
"[[121.43474262000001, 31.269884850000025]]",7,沪太公园,7300,021-56616765,310107,新村路37
"[[121.21213517999999, 31.270279995000035]]",7,黄渡公园,7300,,310114,新黄路40号
"[[121.47825960000003, 31.27051345499999]]",7,鲁迅公园南门,7300,,310109,四川北路2288
"[[121.45367375999999, 31.27063045499999]]",7,闸北公园西门,7300,021-56335187,310108,共和新路1555号
"[[121.49943479999996, 31.27089694500001]]",7,和平公园2号门,7300,021-65030518,310109,新港路60
"[[121.45452624, 31.270922055000046]]",7,闸北公园南门,7300,021-56335187,310108,洛川东路
"[[121.49734626, 31.271245020000034]]",7,和平公园4号门,7300,,310109,新港路168
"[[121.60106532, 31.27134492000004]]",7,阳光绿地一期,7300,,310115,佳林路
"[[121.47985925999996, 31.271399730000045]]",7,鲁迅公园东南门,7300,,310109,甜爱路200
"[[121.45276188000003, 31.27206338999998]]",7,闸北公园北门,7300,,310108,
"[[121.51626372000001, 31.272331005000005]]",7,星舟广场,7380,,310110,江浦路
"[[121.45562352000002, 31.272390854999983]]",7,闸北公园,7300,021-56335187,310108,共和新路1555号
"[[121.50189342, 31.27249854000001]]",7,和平公园1号门,7300,021-65030518,310109,大连路1131号
"[[121.65319205999998, 31.272868529999982]]",7,古李园,7300,,310115,
"[[121.57883909999997, 31.27289476500002]]",7,沪东新村街道沪东乐园,7380,,310115,沪东新村57
"[[121.48030691999998, 31.272984855000015]]",7,鲁迅公园东门,7300,021-56667122,310109,甜爱路280
"[[121.47779933999996, 31.273027650000003]]",7,鲁迅公园西门,7300,021-65400009,310109,
"[[121.58796563999996, 31.273058474999978]]",7,五莲人口文化苑,7380,,310115,五莲路
"[[121.45863401999998, 31.27306770000003]]",7,闸北公园东门,7300,021-56335187,310108,平型关路368临
"[[121.42464929999994, 31.273075619999975]]",7,普陀区甘泉路街道百姓小广场,7380,,310107,平利路41弄1～21甘泉苑
"[[121.49920529999999, 31.27323600000001]]",7,和平公园,7300,021-65030518,310109,大连路1131号
"[[121.49638721999997, 31.273713404999988]]",7,和平公园3号门,7300,021-65030518,310109,天宝路891号
"[[121.47889266000001, 31.27375610999997]]",7,鲁迅公园,7300,021-65400009,310109,四川北路2288号
"[[121.54738302, 31.274447130000034]]",7,波阳公园,7300,021-65681664,310110,波阳路200号
"[[121.64614092000002, 31.274537040000013]]",7,阳光苑社区文化广场,7380,,310115,民区路9号
"[[121.37332500000001, 31.27497273]]",7,楔形绿地,7380,,310107,真南路
"[[121.66328934000002, 31.27539446999999]]",7,庙港文化公园西门,7300,,310115,川沙路582号
"[[121.51287647999996, 31.275706995000004]]",7,镜馨园,7380,,310110,
"[[121.43588237999998, 31.275881955000003]]",7,大宁灵石公园－拳操广场,7380,,310108,
"[[121.60099386000005, 31.276112040000033]]",7,阳光绿地二期,7300,,310115,佳林路
"[[121.66491744, 31.276122074999975]]",7,庙港文化公园,7300,,310115,川沙路582号
"[[121.43852334000002, 31.276158930000005]]",7,大宁灵石公园南门,7300,021-56653804,310108,宜川路1068号
"[[121.57455240000002, 31.276198575]]",7,绿草苑,7380,,310115,
"[[121.43270555999996, 31.276271384999983]]",7,大宁灵石公园西门,7300,021-56653804,310108,广中西路288号
"[[121.66596611999998, 31.276560555000017]]",7,庙港文化公园东门,7300,,310115,川沙路582号
"[[121.47921162000003, 31.276932434999967]]",7,鲁迅公园北门,7300,021-56667122,310109,大连西路345号
"[[121.43941866000002, 31.277826495000046]]",7,大宁灵石公园,7300,021-56653804|021-56653804,310108,广中西路288号
"[[121.66182125999997, 31.27823527500003]]",7,民春绿地,7380,,310115,民春路
"[[121.40644463999996, 31.27847575500003]]",7,大华行知公园南门,7300,021-66343424,310113,真华路1105
"[[121.48485804000003, 31.278921794999988]]",7,曲苑,7380,,310109,大连西路246
"[[121.51404630000003, 31.27945675500002]]",7,凤城花园,7380,,310110,
"[[121.60103273999997, 31.279679955000013]]",7,金桥市民体育休闲公园南门,7300,,310115,乐林路3临
"[[121.40550540000004, 31.279775850000043]]",7,大华行知公园,7300,021-66120030,310113,真华路1105号
"[[121.41793170000005, 31.27992048000002]]",7,华灵公园,7300,021-66343635,310113,华灵路698号
"[[121.58645219999998, 31.28028345000003]]",7,浦兴文化公园,7300,,310115,东陆路705
"[[121.44216852, 31.280297130000008]]",7,大宁灵石公园北门,7300,021-56653804,310108,广中西路288号
"[[121.60077228, 31.28058927000002]]",7,金桥市民体育休闲公园,7300,,310115,乐林路3临
"[[121.44692880000004, 31.28066010000002]]",7,大宁灵石公园东门,7300,021-56653804,310108,共和新路2440
"[[121.44924954000004, 31.28070685499998]]",7,广中路99绿地,7380,,310108,共和新路
"[[121.53230424, 31.280752124999996]]",7,杨浦公园南门,7300,,310110,辽源东路81临
"[[121.45368941999996, 31.280869485000025]]",7,广中绿地,7300,,310108,广中路
"[[121.45368941999996, 31.280869485000025]]",7,夏天广场,7380,,310108,广中路
"[[121.45368941999996, 31.280869485000025]]",7,步行广场,7380,,310108,广中路
"[[121.45466376000002, 31.280922180000033]]",7,晨练广场,7380,,310108,平型关路
"[[121.45466357999999, 31.28093216999997]]",7,诗歌广场,7380,,310108,平型关路
"[[121.45466357999999, 31.280942114999995]]",7,家园广场,7380,,310108,平型关路
"[[121.17301325999999, 31.28111001000003]]",7,上海汽车博览公园,7300,,310114,博园路7555
"[[121.40494578000002, 31.281135795000033]]",7,大华行知公园北门,7300,021-66343424,310113,华灵路1784临
"[[121.17482693999995, 31.28175310500004]]",7,上海汽车博览公园东大门,7300,,310114,博园路7555号
"[[121.60097208000002, 31.28214847499998]]",7,金桥市民体育休闲公园北门,7300,,310115,
"[[121.57774541999999, 31.28218870500002]]",7,沪东党建广场,7380,,310115,
"[[121.16359530000003, 31.28239278000003]]",7,上海汽车博览公园北大门,7300,,310114,博园路7575
"[[121.51507607999997, 31.282426709999996]]",7,凤俪花园,7380,,310110,
"[[121.51017936, 31.282472474999963]]",7,松鹤公园,7300,021-65139258,310110,抚顺路240号
"[[121.38739074000003, 31.282677854999992]]",7,桃浦公园,7300,,310107,桃浦西路1018号
"[[121.52871684, 31.282798365000016]]",7,杨浦公园一号门,7300,,310110,双阳路399号
"[[121.53181482, 31.282901009999982]]",7,杨浦公园,7300,021-65430028,310110,双阳路399号
"[[121.53407346, 31.28330281500001]]",7,杨浦公园三号门,7300,,310110,隆昌路681
"[[121.33849068000004, 31.285136114999997]]",7,普陀区体育公园,7300,021-66278110,310107,金通路158
"[[121.53147551999999, 31.285609830000023]]",7,杨家浜休闲广场,7380,,310110,
"[[121.55867496000002, 31.28742405000003]]",7,复兴岛公园西门,7300,,310110,
