Point,Type,NAME,KIND,TELEPHONE,ADMINCODE,ADDRESS
"[[121.4749359, 31.273933274999983]]",6,黄兴公园站1号口,8082,,310109,东江湾路
"[[121.58400239999996, 31.273946279999997]]",6,黄兴公园站2号口,8082,,310115,张杨北路
"[[121.58336195999999, 31.273956]]",6,南翔站1号口,8082,,310115,张杨北路
"[[121.47471449999998, 31.27401238500005]]",6,五角场出口,8082,,310109,西江湾路
"[[121.55806422000002, 31.274267939999966]]",6,南翔站2号口,8180,021-65680852,310110,共青路4号
"[[121.50558125999996, 31.274870940000028]]",6,南大路出口,8082,,310110,控江路
"[[121.41875303999996, 31.275013094999977]]",6,五角场站3号口,8082,,310113,华灵路
"[[121.506021, 31.275021285000037]]",6,五角场站2号口,8082,,310110,控江路
"[[121.50498167999999, 31.275040410000017]]",6,五角场站4号口,8082,,310110,控江路
"[[121.24185803999998, 31.275270899999995]]",6,五角场站5号口,8301,,310114,G15-沈海高速公路
"[[121.50575117999998, 31.27539095999998]]",6,国和路出口,8082,,310110,控江路2030临
"[[121.49783657999998, 31.275983925000013]]",6,江湾体育场站3号口,8082,,310109,大连路
"[[121.41817235999997, 31.27621229999999]]",6,五洲大道站2号口,8082,,310113,华灵路
"[[121.41857267999995, 31.276322415000045]]",6,五洲大道站1号口,8082,,310113,华灵路
"[[121.53978846000001, 31.27654993500004]]",6,江湾体育场站2号口,8082,,310110,长阳路
"[[121.49805653999996, 31.27666387499996]]",6,场中路站1号口,8082,,310110,大连路1620
"[[121.51369602, 31.27679734499999]]",6,场中路站2号口,8082,,310110,控江路1601
"[[121.70015747999997, 31.277022165000034]]",6,江湾体育场站1号口,8301,,310115,G1501-上海绕城高速公路
"[[121.51472544, 31.277158110000002]]",6,张杨北路出口,8082,,310110,控江路
"[[121.63991867999997, 31.277164184999968]]",6,场中路站3号口,8301,,310115,S20-外环高速公路
"[[121.54078800000002, 31.277290545000035]]",6,杨高北路出口,8082,,310110,长阳路
"[[121.49628588000002, 31.277421450000027]]",6,杨浦大桥出口,8082,,310109,大连西路
"[[121.49725734, 31.27744296000003]]",6,浦东北路出口,8082,,310110,四平路
"[[121.36030110000003, 31.27771539000001]]",6,民星路出口,8082,,310107,真南路
"[[121.43796137999996, 31.277911950000025]]",6,翔殷路站3号口,8180,021-66521776,310108,
"[[121.54094784, 31.27802044500003]]",6,江湾镇站5号口,8082,,310110,长阳路
"[[121.36134941999998, 31.278193784999985]]",6,翔殷路站2号口,8082,,310107,永登路
"[[121.48564932000004, 31.278292739999998]]",6,临汾路出口,8082,,310109,大连西路233临
"[[121.48653959999999, 31.278343230000004]]",6,江湾镇站6号口,8082,,310109,大连西路
"[[121.36054014, 31.278724245]]",6,江湾镇站4号口,8082,,310107,真南路
"[[121.48659882, 31.27887301499996]]",6,江湾镇站7号口,8082,,310109,曲阳路
"[[121.48601850000003, 31.279022594999994]]",6,江湾镇站3号口,8082,,310109,曲阳路
"[[121.52348999999998, 31.280334660000015]]",6,翔殷路站4号口,8082,,310110,控江路1187
"[[121.11487469999996, 31.280465880000037]]",6,翔殷路站1号口,8180,,310118,金项村陆项480临
"[[121.52096189999997, 31.280712345000005]]",6,彭浦新村站2号口,8301,,310110,内环高架路
"[[121.52353014000002, 31.280914485000032]]",6,彭浦新村站3号口,8082,,310110,控江路1168临
"[[121.44692736, 31.280919344999987]]",6,江湾镇站1号口,8082,,310108,共和新路2300
"[[121.44837330000001, 31.281103035]]",6,江湾镇站2号口,8082,,310108,广中路
"[[121.17312342000005, 31.28124019499998]]",6,丰翔路出口,8180,15021194135,310114,博园路7555号上海汽车博览公园内
"[[121.08263363999995, 31.28140908000001]]",6,彭浦新村站4号口,8180,,310118,启圣路
"[[121.52456946000004, 31.281445214999977]]",6,彭浦新村站1号口,8082,,310110,控江路1110临
"[[121.11463404000003, 31.281484949999978]]",6,军工路出口,8180,,310118,新江村222临
"[[121.3954038, 31.28153251500001]]",6,场中路出口,8301,,310107,中环路
"[[121.63972985999999, 31.281573914999967]]",6,洲海路站2号口,8301,,310115,S20-外环高速公路
"[[121.61011716000004, 31.281732585000043]]",6,洲海路站1号口,8082,,310115,巨峰路
"[[121.61150549999998, 31.281770790000003]]",6,三门路站3号口,8082,,310115,巨峰路
"[[121.54903308000002, 31.28179621499998]]",6,上大路站3号口,8082,,310110,爱国路
"[[121.54765409999996, 31.281844995000014]]",6,三门路站6号口,8082,,310110,爱国路
"[[121.4478666, 31.281909119999995]]",6,嫩江路站2号口,8082,,310108,共和新路
"[[121.58622162, 31.28199232500004]]",6,上大路站2号口,8082,,310115,巨峰路
"[[121.58479043999998, 31.282011720000042]]",6,嫩江路站3号口,8082,,310115,巨峰路
"[[121.08207365999999, 31.282018785000005]]",6,殷高西路出口,8180,,310118,
"[[121.59781974000003, 31.282087094999973]]",6,上大路站4号口,8082,,310115,巨峰路
"[[121.69685249999998, 31.282105454999986]]",6,嫩江路站4号口,8301,,310115,G1501-上海绕城高速公路
"[[121.54777398000002, 31.28219496000002]]",6,嫩江路渡口,8082,,310110,爱国路
"[[121.62192264000001, 31.282227360000036]]",6,东塘路渡口,8082,,310115,巨峰路
"[[121.62306113999998, 31.282265880000026]]",6,上大路站1号口,8082,,310115,巨峰路
"[[121.5489033, 31.282295940000026]]",6,惠平路出口,8082,,310110,爱国路
"[[121.44706056000001, 31.28234539500003]]",6,宝安公路出口,8082,,310108,共和新路2480
"[[121.59943074000002, 31.28244758999996]]",6,共康路站2号口,8082,,310115,巨峰路
"[[121.59793980000003, 31.282456950000025]]",6,共康路站3号口,8082,,310115,巨峰路
"[[121.58620146000001, 31.282462035000002]]",6,共康路站4号口,8082,,310115,巨峰路
"[[121.47815538000003, 31.282587630000002]]",6,马陆站3号口,8082,,310109,广纪路18轻轨临
"[[121.58514053999998, 31.28260148999999]]",6,马陆站4号口,8082,,310115,巨峰路
"[[121.58393976000002, 31.282760880000033]]",6,共康路站1号口,8082,,310115,张杨北路
"[[121.55623092000003, 31.282842510000037]]",6,洲海路出口,8082,,310110,共青路
"[[121.47806663999997, 31.282918380000012]]",6,马陆站2号口,8082,,310109,广纪路18轻轨临
"[[121.55758326000002, 31.283024219999973]]",6,马陆站1号口,8082,,310110,共青路
"[[121.55622084000001, 31.28304244499997]]",6,共江路出口,8082,,310110,共青路
"[[121.34558573999999, 31.283234100000023]]",6,殷高西路站1号口,8082,,310107,武威路
"[[121.34572523999998, 31.28368365]]",6,上海大学站2号口,8082,,310107,武威路1126
"[[121.34447802, 31.283745885000002]]",6,上海大学站3号口,8082,,310107,武威路
"[[121.47817644, 31.28396449499997]]",6,上海大学站1号口,8082,,310109,广纪路30轻轨临
"[[121.57183746000001, 31.284012285000017]]",6,南陈路站2号口,8180,,310115,浦东大道3011号
"[[121.51958328000003, 31.284110070000025]]",6,南陈路站3号口,8301,,310110,内环高架路
"[[121.50253152000005, 31.284114165000005]]",6,殷高东路站3号口,8082,,310110,彰武路
"[[121.55350049999998, 31.284359235000032]]",6,殷高东路站2号口,8301,,310110,中环路
"[[121.50304163999996, 31.284404684999977]]",6,外高桥保税区南站2号口,8082,,310110,彰武路
"[[121.5741915, 31.284425159999984]]",6,南陈路站1号口,8082,,310115,东陆路
"[[121.5321948, 31.284480824999967]]",6,南陈路站4号口,8180,,310110,双阳路399号杨浦公园内
"[[121.57580339999996, 31.28451646499999]]",6,外高桥保税区南站1号口,8082,,310115,东陆路
"[[121.57414146000004, 31.285004894999986]]",6,殷高东路站4号口,8082,,310115,东陆路
"[[121.50230904000001, 31.285112670000025]]",6,市光路站3号口,8082,,310110,四平路
"[[121.35475566000002, 31.28526656999997]]",6,市光路站2号口,8301,,310107,S20-外环高速公路
"[[121.41807119999996, 31.285538010000046]]",6,祁华路站3号口,8082,,310113,沪太支路
"[[121.44704183999997, 31.285844730000022]]",6,市光路站1号口,8301,,310108,南北高架路
"[[121.41704034, 31.286227140000044]]",6,市光路站4号口,8082,,310113,行知路
"[[121.47894593999997, 31.286252790000034]]",6,浏翔公路出口,8301,,310109,内环高架路
"[[121.41643985999997, 31.286746620000038]]",6,马陆出口,8082,,310113,沪太路
"[[121.17660984000003, 31.28719383]]",6,新江湾城站2号口,8082,,310114,
"[[121.17661991999998, 31.287233835000023]]",6,新江湾城站1号口,8082,,310114,
"[[121.17589865999999, 31.28728265999998]]",6,新江湾城站7号口,8082,,310114,
"[[121.17593862000001, 31.28736267000003]]",6,新江湾城站6号口,8082,,310114,
"[[121.48558668000001, 31.287868290000027]]",6,嘉定新城站3号口,8301,,310109,内环高架路
"[[121.39470485999999, 31.28876077499998]]",6,共青码头,8301,,310113,S5-沪嘉高速公路
"[[121.53051665999996, 31.289067854999985]]",6,嘉定新城站2号口,8082,,310110,营口路19临
"[[121.48201404, 31.28907555]]",6,通河新村站3号口,8180,,310109,中山北一路880号曲阳公园内
"[[121.37057514000003, 31.289147910000032]]",6,嘉定新城站4号口,8301,,310107,S5-沪嘉高速公路
"[[121.49826858000002, 31.289405310000014]]",6,通河新村站2号口,8301,,310110,内环高架路
"[[121.5309465, 31.289808015000027]]",6,嘉定新城站1号口,8082,,310110,营口路18临
"[[121.15676142000001, 31.29026737500002]]",6,通河新村站4号口,8082,,310114,曹安公路
"[[121.15802394000002, 31.290329610000022]]",6,上海赛车场站4号口,8082,,310114,墨玉南路
"[[121.15656107999996, 31.290336990000007]]",6,通河新村站1号口,8082,,310114,曹安公路
"[[121.15802394000002, 31.29042955500003]]",6,上海赛车场站5号口,8082,,310114,曹安公路
"[[121.53096665999999, 31.291007624999985]]",6,长江南路站1号口,8082,,310110,营口路98－1
"[[121.50532116000002, 31.291010999999997]]",6,上海赛车场站3号口,8082,,310110,四平路
"[[121.47903018000002, 31.29125274000002]]",6,上海赛车场站6号口,8082,,310109,广纪路
"[[121.47882011999997, 31.291272584999973]]",6,长江南路站2号口,8082,,310109,
"[[121.53049704000003, 31.291547040000033]]",6,上海赛车场站2号口,8082,,310110,营口路109临
"[[121.43069694000002, 31.29182954999996]]",6,上海赛车场站7号口,8301,,310108,中环路
"[[121.47117354000002, 31.292039024999973]]",6,上海赛车场站1号口,8301,,310109,中环路
"[[121.50565938000003, 31.29206035499996]]",6,上海赛车场站8号口,8082,,310110,国权路
"[[121.47904889999997, 31.292222310000035]]",6,航津路出口,8082,,310109,汶水东路
"[[121.43508551999996, 31.292706240000022]]",6,航津路站2号口,8301,,310108,中环路
"[[121.54604688000002, 31.293059984999978]]",6,航津路站1号口,8301,,310110,中环路
"[[121.5851472, 31.29316510499997]]",6,嘉松北路出口,8082,,310115,张杨北路
"[[121.58434674000003, 31.293204749999965]]",6,东方国际水产中心码头区域,8082,,310115,张杨北路
"[[121.44548574000001, 31.293602730000032]]",6,长耕码头,8082,,310108,共和新路
"[[121.44605688000001, 31.29370362000003]]",6,飞翼码头,8082,,310108,共和新路
"[[121.41173574000004, 31.29455078999996]]",6,呼兰路站3号口,8082,,310113,沪太路
"[[121.52524122000003, 31.294661534999975]]",6,呼兰路站2号口,8180,,310110,营口路699号
"[[121.4456058, 31.294672424999987]]",6,呼兰路站4号口,8301,,310108,南北高架路
"[[121.44537522000002, 31.295121795000043]]",6,呼兰路站1号口,8082,,310108,共和新路
"[[121.44551543999998, 31.295142045000034]]",6,临江路渡口,8082,,310108,共和新路
"[[121.41123534000002, 31.295540115000016]]",6,共和新路出口,8082,,310113,沪太路
"[[121.19565276000003, 31.295611799999996]]",6,中环路出口,8082,,310114,雅丹路
"[[121.41206586, 31.295700405000048]]",6,顾村公园站2号口,8082,,310113,沪太路
"[[121.45860792000003, 31.29583401]]",6,农药厂码头,8301,,310109,中环路
"[[121.19656428000003, 31.296043124999983]]",6,顾村公园站3号口,8082,,310114,雅丹路
"[[121.49421713999999, 31.297119300000027]]",6,淞发路站1号口,8301,,310110,中环路
"[[121.32620694, 31.29752380500001]]",6,草镇渡口,8301,,310114,S5-沪嘉高速公路
"[[121.52933891999996, 31.297674060000013]]",6,巴斯夫应用化工有限公司专用码头,8082,,310110,营口路608
"[[121.52860937999999, 31.298043330000013]]",6,顾村公园站1号口,8082,,310110,营口路
"[[121.31930142000002, 31.29852577499996]]",6,白银路站2号口,8082,,310114,佳通路
"[[121.50024696000003, 31.298612310000017]]",6,白银路站1号口,8301,,310110,邯郸路地道
"[[121.31812404000001, 31.29883776000002]]",6,联谊路出口,8082,,310114,佳通路
"[[121.35732084, 31.29962737499998]]",6,外高桥保税区北站2号口,8301,,310107,S20-外环高速公路
"[[121.51053035999999, 31.299859575000006]]",6,外高桥保税区北站1号口,8082,,310110,四平路
"[[121.51065005999996, 31.30014946500001]]",6,上海集装箱码头公司军工路码头,8082,,310110,四平路
"[[121.51013903999996, 31.30018856999996]]",6,虎林路综合码头,8082,,310110,四平路
"[[121.31484083999997, 31.300223129999978]]",6,长江路出口,8301,,310114,S5-沪嘉高速公路
"[[121.51061729999999, 31.301387999999996]]",6,富长路出口,8082,,310110,邯郸路585号苏宁电器地下1楼
"[[121.51850328000003, 31.304377665000004]]",6,上海印福码头,8301,,310110,中环路
"[[121.51107233999998, 31.30460617499999]]",6,港城路站2号口,8082,,310110,淞沪路8号百联又一城购物中心B1层
"[[121.58475354000004, 31.30463803499996]]",6,泓元码头,8082,,310115,张杨北路
"[[121.585554, 31.30475831999997]]",6,长兴横沙渔港,8082,,310115,张杨北路
"[[121.51034172000001, 31.30491559500001]]",6,共富新村站3号口,8082,,310110,淞沪路
"[[121.40972315999997, 31.304975129999967]]",6,永盛路出口,8082,,310113,
"[[121.40839404000005, 31.304995965000003]]",6,共富新村站2号口,8082,,310113,
"[[121.50998082000001, 31.30555508999999]]",6,共富新村站4号口,8082,,310110,淞沪路
"[[121.56995268000003, 31.30560125999999]]",6,共富新村站1号口,8301,,310115,五洲大道
"[[121.40847359999995, 31.30577536500001]]",6,淞南码头,8082,,310113,
"[[121.60960056000002, 31.305807900000033]]",6,蕰川路出口,8301,,310115,五洲大道
"[[121.59813276, 31.305813255000032]]",6,海光码头,8301,,310115,五洲大道
"[[121.59545075999996, 31.30585204499996]]",6,刘行站3号口,8301,,310115,五洲大道
"[[121.62587544000004, 31.306040865000035]]",6,刘行站2号口,8301,,310115,五洲大道
"[[121.59078732000002, 31.306059855000008]]",6,江杨北路出口,8301,,310115,五洲大道
"[[121.60420956, 31.306068044999975]]",6,刘行站4号口,8301,,310115,五洲大道
"[[121.58019972000001, 31.306075200000038]]",6,上海港一储运有限公司仓房港码头,8301,,310115,五洲大道
"[[121.54102235999996, 31.306291379999983]]",6,张华浜站1号口,8301,,310110,中环路
"[[121.52752146000003, 31.30651966500004]]",6,宝山交通集团铁山路码头,8082,,310110,营口路
"[[121.48074468000004, 31.306900545000026]]",6,长兴对江渡客运站,8082,,310109,逸仙路
"[[121.52840093999998, 31.307050214999975]]",6,长横对江渡,8082,,310110,翔殷路
"[[121.44399965999997, 31.30729353000003]]",6,潘广路站3号口,8301,,310108,南北高架路
"[[121.48068852, 31.307326875000037]]",6,潘广路站2号口,8082,,310109,仁德路
"[[121.48072883999997, 31.307327144999974]]",6,金为仓储·码头,8082,,310109,逸仙路600临
"[[121.48072361999998, 31.307714100000013]]",6,潘广路站1号口,8082,,310109,仁德路
"[[121.48075404000001, 31.307714280000027]]",6,上海聚银公司冷冻五厂码头,8082,,310109,逸仙路
"[[121.52747015999996, 31.307798609999992]]",6,凌海路出口,8082,,310110,中原路1
"[[121.52796083999998, 31.307809409999997]]",6,荣元码头,8082,,310110,中原路2
"[[121.44443039999999, 31.30789391999997]]",6,宝安公路站3号口,8082,,310108,共和新路
"[[121.44359880000002, 31.308012495000014]]",6,宝安公路站2号口,8082,,310108,共和新路
"[[121.48074774000003, 31.308180614999976]]",6,嘉西出口,8082,,310109,逸仙路600－9临
"[[121.48134318, 31.308214185000004]]",6,宝安公路站4号口,8082,,310110,逸仙路
"[[121.35911669999999, 31.30831116000003]]",6,浦东机场出口,8301,,310113,S20-外环高速公路
"[[121.44360869999996, 31.308662205000033]]",6,宝安公路站1号口,8082,,310108,共和新路
"[[121.44444030000002, 31.30881349500003]]",6,宝安公路站5号口,8082,,310108,共和新路
"[[121.54537979999998, 31.308864299999968]]",6,横沙客运站,8301,,310110,中环路
"[[121.54210217999994, 31.309071389999964]]",6,三港码头,8301,,310110,中环路
"[[121.35973518, 31.313418435000017]]",6,淞滨路站2号口,8301,,310113,S20-外环高速公路
"[[121.48082820000002, 31.31423419500001]]",6,横沙车渡,8301,,310109,逸仙高架路
"[[121.58486045999999, 31.314572235]]",6,三岔港渡口,8082,,310115,张杨北路
"[[121.58556101999996, 31.314582539999968]]",6,淞滨路站1号口,8082,,310115,张杨北路
"[[121.50469691999997, 31.314857579999988]]",6,同济路出口,8082,,310110,淞沪路
"[[121.40391204000001, 31.315941045000017]]",6,宝山区市容管理局泰和路码头,8082,,310113,
"[[121.50396522, 31.316006610000024]]",6,江东路出口,8082,,310110,淞沪路
"[[121.52800314000001, 31.316120054999992]]",6,吴淞渡口,8082,,310110,中原路
"[[121.40445149999996, 31.316240520000015]]",6,客运轮船公司吴淞站,8082,,310113,沪太路
"[[121.52751191999997, 31.316368994999983]]",6,三港码头三号门,8082,,310110,中原路111
"[[121.48090776000004, 31.31659637999997]]",6,上海东方石化储运有限公司石化专用码头,8301,,310109,逸仙高架路
"[[121.40362169999997, 31.317030495000004]]",6,嘉定西站2号口,8082,,310113,沪太路
"[[121.52750993999997, 31.317287939999993]]",6,嘉定西站3号口,8082,,310110,中原路
"[[121.55423526000003, 31.317639075000002]]",6,嘉定西站4号口,8180,021-65110231,310110,
"[[121.56191945999997, 31.317687405]]",6,嘉定西站1号口,8180,,310115,东塘路600
"[[121.40390124000001, 31.317759855000048]]",6,水产路出口,8082,,310113,沪太路
"[[121.2773391, 31.317885494999963]]",6,上海港吴淞客运中心客运站,8301,,310114,S6-沪翔高速公路
"[[121.14546876000001, 31.319577314999968]]",6,沪太公路出口,8301,,310114,G1501-上海绕城高速公路
"[[121.44313349999999, 31.32021213]]",6,长兴岛客运站,8082,,310113,共和新路
"[[121.44225851999997, 31.320246284999982]]",6,友谊西路站2号口,8082,,310108,
"[[121.44184739999997, 31.321105064999983]]",6,水产路站1号口,8082,,310108,
"[[121.27176594000002, 31.321339919999964]]",6,友谊西路站1号口,8082,,310114,崇文路
"[[121.27176594000002, 31.321339919999964]]",6,长兴岛出口,8082,,310114,崇文路
"[[121.44258287999999, 31.3214112]]",6,罗南新村站2号口,8082,,310113,共和新路
"[[121.14741113999997, 31.32154908000004]]",6,罗南新村站1号口,8301,,310114,G1501-上海绕城高速公路
"[[121.6327977, 31.32158850000002]]",6,嘉定北站1号口,8301,,310115,G1501-上海绕城高速公路
"[[121.27310478000004, 31.321828845000006]]",6,富锦路站2号口,8082,,310114,崇文路
"[[121.27310478000004, 31.321828845000006]]",6,嘉定北站2号口,8082,,310114,崇文路
"[[121.44210534, 31.321846125000015]]",6,宝杨路出口,8301,,310108,南北高架路
"[[121.48029234, 31.32192429]]",6,富锦路站1号口,8082,,310113,逸仙路1400
"[[121.38470405999996, 31.32228951000002]]",6,宝杨路站,8082,,310113,锦秋路
"[[121.38324533999996, 31.322410605]]",6,美兰湖游艇码头,8082,,310113,锦秋路
"[[121.38474401999997, 31.322679345000033]]",6,美兰湖站2号口,8082,,310113,锦秋路
"[[121.39351596000003, 31.322992319999997]]",6,美兰湖站1号口,8082,,310113,锦秋路
"[[121.39349597999998, 31.323462119999967]]",6,朱桥出口,8082,,310113,锦秋路
"[[121.50189323999999, 31.323468240000025]]",6,新木桥码头,8082,,310110,淞沪路
"[[121.50261971999996, 31.323512564999966]]",6,友谊路站1号口,8082,,310110,淞沪路
"[[121.59761436000001, 31.323589470000023]]",6,富锦路出口,8082,,310115,杨高北路
"[[121.39491473999996, 31.32364099500002]]",6,朱桥服务区出口,8082,,310113,锦秋路
"[[121.39346591999998, 31.323772035000026]]",6,江杨北路站1号口,8082,,310113,锦秋路
"[[121.59810431999996, 31.32379939499998]]",6,宝杨路码头,8082,,310115,杨高北路
"[[121.50261359999999, 31.3239789]]",6,铁力路站2号口,8082,,310110,淞沪路
"[[121.52749463999996, 31.324409865000042]]",6,铁力路站1号口,8082,,310110,中原路
"[[121.52796534, 31.324430609999986]]",6,上海吴淞口国际邮轮码头,8082,,310110,中原路
"[[121.36868837999998, 31.32445122]]",6,潘石码头,8082,,310113,桥亭路
"[[121.52796336, 31.325319584999995]]",6,临江公园游船码头,8082,,310110,中原路
"[[121.52750255999999, 31.325358780000045]]",6,沈巷码头,8082,,310110,中原路
"[[121.62549473999998, 31.32753448500003]]",6,上海宝明码头,8301,,310115,G1501-上海绕城高速公路
"[[121.48351272, 31.328811000000044]]",6,石洞口客运站,8301,,310113,逸仙高架路
"[[121.30934022000005, 31.32902232000003]]",6,石洞口轮站,8301,,310114,S6-沪翔高速公路
"[[121.28761872000003, 31.330074105000016]]",6,陈海公路出口,8301,,310114,S5-沪嘉高速公路
"[[121.50290861999997, 31.330585080000013]]",6,堡镇港,8082,,310110,殷行路
"[[121.50282834, 31.33131461999998]]",6,堡镇车客渡,8082,,310110,殷行路
"[[121.50182484000001, 31.331521709999976]]",6,东旺沙港,8082,,310110,淞沪路
"[[121.50258749999996, 31.33153386]]",6,新河车客渡码头,8082,,310110,淞沪路
"[[121.24994040000001, 31.33153732500002]]",6,上海崇明国际货运码头,8082,,310114,胜辛路
"[[121.55177735999996, 31.331641814999962]]",6,向化出口,8180,021-65747878,310110,港水路2识别
"[[121.25048075999996, 31.331747565000008]]",6,南门港码头,8082,,310114,胜辛路
"[[121.43683331999998, 31.33215301499998]]",6,南门港车渡,8082,,310113,共和新路
